channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W5ABEdlF2gABMbMV,inbound,,1sevgipitirci (bir sevgi pitirci),"""@firefox @kschwabable i can't solve the problem with sync. this extension doesn't work: https://t.co/SvitNGFSwC i always get the error message ""Auto Save Document 1.3.0.40.1-signed.1-signed (disabled)"" there is an issue with signature""","EN,Help Me,Sync",2018-09-05 16:14:10,2018-09-05 19:54:23,https://twitter.com/statuses/1037428752039534593,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4__89Ej2gABW17h,inbound,,raulortaro (Raúl),"""😳Los de @firefox_es tienen engañado a medio planeta.""",ES,2018-09-05 16:10:04,2018-09-05 16:10:04,https://twitter.com/statuses/1037372300813901827,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_-rNEj2gABW121,inbound,,prempink (prεm κumαr🌹💖🤴🏻),"""@firefox @david_bryant  WebGL not rendering correctly in Firefox 62.0 https://t.co/usoKLpbZX5 https://t.co/usoKLpbZX5 https://t.co/Cf2gPlYIQC""",EN,2018-09-05 15:59:42,2018-09-05 15:59:42,https://twitter.com/statuses/1037369690505371648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_-s9lF2gABMbGL,inbound,,RandomFFUser (Random Firefox User),"""@dr_piou @firefox @googlechrome Hi! Please report the issue. This happens really rarely and users tend not to report. Please spend a few minutes and help the devs know about it https://t.co/F1tRcViZQ3 #fxhelp""","EN,AoA,Help Me",2018-09-05 15:59:33,2018-09-05 15:59:33,https://twitter.com/statuses/1037369654228996096,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_-tNEj2gABW13Q,inbound,,RandomFFUser (Random Firefox User),"""@dr_piou @firefox @googlechrome Hi! Please report the issue. This happens really rarely and users tend not to report. Please spend a few minutes and help the devs know about it https://t.co/F1tRcViZQ3 #fxhelp""","EN,AoA,Help Me",2018-09-05 15:59:33,2018-09-05 15:59:33,https://twitter.com/statuses/1037369654228996096,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_9sNEj2gABW12N,inbound,,pshishkanov (Pavel Shishkanov),"""[OpenNet] Релиз Firefox 62 https://t.co/t9JcnHKYDL""",CZ,2018-09-05 15:58:07,2018-09-05 15:58:07,https://twitter.com/statuses/1037369291711172608,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_8t8i6bQABtqZc,inbound,,RandomFFUser (Random Firefox User),"""@katywritescode @firefox @googlechrome I will leave this here https://t.co/Pl0k29FAbK""",EN,2018-09-05 15:54:29,2018-09-05 15:54:29,https://twitter.com/statuses/1037368377608683522,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_8sQ4fnQABId_Z,inbound,,progapandist (Andy Barnov),"""@ssaunier @firefox With latest Firefox versions, you will not regret it. Also cool to have FirefoxDeveloperEdition next to the normal one to keep browsing the web and debugging stuff in different apps.""",EN,2018-09-05 15:52:50,2018-09-05 15:52:50,https://twitter.com/statuses/1037367963303784448,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_7iMi6bQABtqXx,inbound,,guigs_mozilla (Rachel McGuigan🦊🐾),"""We are live in 10 mins for a community meeting for Mozilla Support - https://t.co/RGzmm4N28u 
#fxhelp @SUMO_Mozilla""","EN,AoA",2018-09-05 15:50:01,2018-09-05 15:50:01,https://twitter.com/statuses/1037367252851388417,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_7ItlF2gABMbDP,inbound,,katywritescode (Katy Elizabeth 🌈),"""Uggghh, I dislike the look of Chrome 69. What was Google thinking? I feel like it's time to give @firefox another shot. @googlechrome""","EN,Fan Luv",2018-09-05 15:48:20,2018-09-05 15:48:20,https://twitter.com/statuses/1037366830036332544,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_43-HgwAABXWGv,inbound,,2605anton1954 (anton groeneveld),""".. wordt het bijltjes dag voor minister de heer Stef Blok .. https://t.co/jB8hXJMmuT via @parool .. de in ge kop t voor studies .. https://t.co/qk13QgZyvm .. lees ook kopgeld ....""",NL,2018-09-05 15:33:58,2018-09-05 15:33:58,https://twitter.com/statuses/1037363216203042816,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4ldEj2gABW1vV,inbound,,TheOKcreeper (The OK Creeper),"""@firefox @kschwabable I totally dumped Chrome - for Edge.""",EN,2018-09-05 15:29:25,2018-09-05 15:29:25,https://twitter.com/statuses/1037362072038912000,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_44w4fnQABId7Z,inbound,,chuttenc (Chris),"""The End of the End of @Firefox's Windows XP Support (and the end of my blogging about it, probably): https://t.co/cp6w72ucjB""",EN,2018-09-05 15:26:15,2018-09-05 15:26:15,https://twitter.com/statuses/1037361272768016384,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4mG1PxQABcmgc,inbound,,Martijns_Site (Martijn's Site),"""Firefox 62 maakt trackingbescherming beter vindbaar https://t.co/c37QmfW4BH""",NL,2018-09-05 15:24:29,2018-09-05 15:24:29,https://twitter.com/statuses/1037360827995774977,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4otEj2gABW1xo,inbound,,tipyn2903 (Luca 🦊 🏳️‍🌈 👀 🐝 🙊 🇬🇧),"""@firefox @kschwabable I occasionally go back to Firefox in hope because I love it but no matter what machine I use it just depletes my battery in double the time that Chrome does.""","EN,Fan Luv",2018-09-05 15:24:29,2018-09-05 15:24:29,https://twitter.com/statuses/1037360829153402881,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4otEj2gABW1xo,inbound,,tipyn2903 (Luca 🦊 🏳️‍🌈 👀 🐝 🙊 🇬🇧),"""@firefox @kschwabable I occasionally go back to Firefox in hope because I love it but no matter what machine I use it just depletes my battery in double the time that Chrome does.""","EN,Fan Luv",2018-09-05 15:24:29,2018-09-05 15:24:29,https://twitter.com/statuses/1037360829153402881,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4ldEj2gABW1vM,inbound,,mpZsdqsURs2iIJQ (علي علي),"""Make your Firefox browser a privacy superpower with these extensions https://t.co/abpqdovNdY via @firefox""","EN,No Action Taken,Press Release",2018-09-05 15:23:28,2018-09-05 15:23:28,https://twitter.com/statuses/1037360572633899009,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4l21PxQABcmgG,inbound,,tatianatmac (Tatiana Mac),"""I support few products as vehemently as I do @Firefox.

I support It because I feel like its creators and community support me, as an #a11ytat, user, developer, and designer.

If you wonder why your product isn’t more supported, ask how you could support your users better. https://t.co/lTxw4siFVY""","EN,Fan Luv,Help Me",2018-09-05 15:22:22,2018-09-05 15:22:22,https://twitter.com/statuses/1037360295100866560,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4mNEj2gABW1wO,inbound,,tatianatmac (Tatiana Mac),"""I support few products as vehemently as I do @Firefox.

I support It because I feel like its creators and community support me, as an #a11ytat, user, developer, and designer.

If you wonder why your product isn’t more supported, ask how you could support your users better.""","EN,Fan Luv",2018-09-05 15:22:22,2018-09-05 15:22:22,https://twitter.com/statuses/1037360295100866560,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_4aA4fnQABId2w,inbound,,opennGold (ᴏᴘᴇɴɴ ʜǫ ɴᴇᴡs ®™),"""#wetenschap Software-update: Mozilla Firefox 62.0: - Software-update: Mozilla Firefox 62.0… https://t.co/9DlDdQQ6j6""","New Release,Press Release",2018-09-05 15:20:44,2018-09-05 15:20:44,https://twitter.com/statuses/1037359884981813248,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_38g4fnQABId1-,inbound,,seba_mgz (Seba 🤯),"""Volví a @firefox, espero que dure mucho tiempo.

@googlechrome se está volviendo muy pesado e intrusivo. El nuevo #InternetExplorer""",ES,2018-09-05 15:16:52,2018-09-05 15:16:52,https://twitter.com/statuses/1037358910880002048,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_2ZtEj2gABW1rM,inbound,,BirbWitch (🎃sᴘᴏᴏᴋᴇᴅ🎃),"""@firefox @kschwabable I would but I'm too lazy to move my saved passwords""",EN,2018-09-05 15:15:04,2018-09-05 15:15:04,https://twitter.com/statuses/1037358460663463936,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_2EtEj2gABW1qA,inbound,,mskadu (Mayuresh K),"""The latest @firefox can automatically restore your browsing session if it was running when Windows restarted. Here's how you can disable it doing so - just on case. https://t.co/uR7QRE94Wo""","EN,Help Me,No Action Taken",2018-09-05 15:09:42,2018-09-05 15:09:42,https://twitter.com/statuses/1037357109304860672,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zf9Ej2gABW1nX,inbound,,securitynl (security.nl),"""Firefox 62 maakt trackingbescherming beter vindbaar #securitynl https://t.co/IZdrjGXcwf""",NL,2018-09-05 15:01:01,2018-09-05 15:01:01,https://twitter.com/statuses/1037354923879530496,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zf21PxQABcmYH,inbound,,XperienceIS (Xperience Internet Solutions),"""Firefox 62 maakt trackingbescherming beter vindbaar https://t.co/DXIYPb8lmb""",NL,2018-09-05 15:00:16,2018-09-05 15:00:16,https://twitter.com/statuses/1037354734691278848,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zcNEj2gABW1nE,inbound,,comp_web_pro (Comp-Web-Pro),"""Как удалить Babylon Search из Internet Explorer, Google Chrome, Mozilla Firefox: https://t.co/kmNgoEyaC2""",russian,2018-09-05 14:59:54,2018-09-05 14:59:54,https://twitter.com/statuses/1037354642999574528,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zRg4fnQABIdvQ,inbound,,2605anton1954 (anton groeneveld),""".. gefixeerdt .. verder lezen ? .. https://t.co/CjLLHKaOqv via @parool .. op nieuwkomers en heeft verdacht veel van een https://t.co/8RbU6bgIhz ....""",NL,2018-09-05 14:59:21,2018-09-05 14:59:21,https://twitter.com/statuses/1037354502213521409,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zWg4fnQABIdvz,inbound,,d_armentrout (Damion Armentrout),"""I had trouble using @firefox on my Windows machine at work (cert. warnings due to enterprise web security/filtering). This fixed the problem.

about:config
right-click, create new boolean
enter 'security.enterprise_roots.enabled'
set the value to 'true'

https://t.co/CBc4mJzFz1""",EN,2018-09-05 14:58:42,2018-09-05 14:58:42,https://twitter.com/statuses/1037354340430884869,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zTw4fnQABIdvg,inbound,,countrytrumpkin (Country Trumpkin),"""#GoogleGate
Search for ""Trump news"" this AM; @firefox private browser in a blue State:
@CNN @nytimes rare @FoxNews appearance
#FakeNews promotes @realBobWoodward book; @realDonaldTrump attacks @Nike over @Kaepernick7 ad.
#CTKAG! https://t.co/qRWLIZtUDc""",EN,2018-09-05 14:56:24,2018-09-05 14:56:24,https://twitter.com/statuses/1037353763093315585,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_yjeHgwAABXV9b,inbound,,AntwonDJames (✭  Antwon D. James ✭),""".@googlechrome finally is catching up to @firefox in the UI department.""",EN,2018-09-05 14:55:53,2018-09-05 14:55:53,https://twitter.com/statuses/1037353630377144321,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_yf-HgwAABXV9D,inbound,,cornish_zachary (Zachary Cornish),"""@firefox @kschwabable Have they fixed the bloat? I left fire fox two years ago because the development team had bloated it so much it suffered performance.""",EN,2018-09-05 14:55:23,2018-09-05 14:55:23,https://twitter.com/statuses/1037353507731529728,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_zTg4fnQABIdve,inbound,,bittin (bittin),"""On my way to @freebsd @openbsdeurope @openbsdnow @meetup at @b3_consulting 

And fixed the last before tonights @firefox 62 release""",EN,2018-09-05 14:54:23,2018-09-05 14:54:23,https://twitter.com/statuses/1037353256014557186,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_tddEj2gABW1iV,inbound,,MichieDe (Michelle Degnin),"""@firefox @kschwabable Even on solid internet I have video errors that bring up that grey screen - even if the video is still playing, it becomes unwatchable. Any move to fix this?""","EN,Video,Help Me",2018-09-05 14:43:22,2018-09-05 14:43:22,https://twitter.com/statuses/1037350483218690048,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_tddEj2gABW1iV,outbound,Jens Hausdorf,MichieDe (Michelle Degnin),"""@MichieDe @kschwabable Hi, are your video drivers up to date? On which OS are you on? -JH""","EN,Video,Help Me",2018-09-05 14:43:22,2018-09-05 14:56:16,https://twitter.com/statuses/1037353729471733760,774,12.9,0.215
twitter,message,tweet,https://reply.buffer.com/conversations/W4_tiJ-6sgABVHom,inbound,,hariabinash (hariabinash),"""hey.. @variablefonts https://t.co/GdO0Wr6nLb is awesome 🙌🙌👍💯. Currently working in @googlechrome only. @firefox 62 &amp; Safari 11.1.2 Not working. Though FF62 supports variable fonts.""",EN,2018-09-05 14:42:50,2018-09-05 14:42:50,https://twitter.com/statuses/1037350346106986496,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_thw4fnQABIdse,inbound,,PetrBlahosAuto (Petr Blahos Auto),"""A Firefox 62.0 https://t.co/MOT8lgmtVF Byl vydán Mozilla Firefox 62.0. Přehled novinek v poznámkách k vydání a na stránce věnované vývojářům. Nejviditelnější změnou je možnost zobrazení až 4 řádků nejnavštěvovanějších stránek a 4 řádku vybraných stránek na novém panelu.""","CZ,New Release",2018-09-05 14:42:37,2018-09-05 14:42:37,https://twitter.com/statuses/1037350293325922315,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_uB5-6sgABVHou,inbound,,tuncerkebikec (tuncer),"""Google Chrome 69 güncellemesi ile SSL ikonunu saçma bir hale getirmiş. 
Çare herzamanki gibi firefox :-)""",TR,2018-09-05 14:42:11,2018-09-05 14:42:11,https://twitter.com/statuses/1037350182201905154,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_p0NEj2gABW1hN,inbound,,SalSilver7 (Sal Silver),"""@SDFDCHASER @firefox @DuckDuckGo @ProtonMail @signalapp @WeTransfer @torproject @Medium It was created by the U.S. Military but they have nothing to do with it now. It's all open source.""",EN,2018-09-05 14:35:59,2018-09-05 14:35:59,https://twitter.com/statuses/1037348623376441344,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_poNEj2gABW1hB,inbound,,MrFattMonkey (Big Jus™️),"""Can I get Firefox on my iPhone?""",EN,2018-09-05 14:35:12,2018-09-05 14:35:12,https://twitter.com/statuses/1037348425984040960,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_pXw4fnQABIdqj,inbound,,jpamental (Jason Pamental),"""Along with the launch of @Firefox 62 with its support for #VariableFonts excited to say I got to write a guide for their use on @MozDevNet - https://t.co/INL6GyAihp""","EN,No Action Taken,WebDev",2018-09-05 14:34:06,2018-09-05 14:34:06,https://twitter.com/statuses/1037348151294914562,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_oPZ-6sgABVHlg,inbound,,Antirrhesis (Antirrhesis),"""@chethartin @googlechrome @firefox They did this ON PURPOSE?!?!""",EN,2018-09-05 14:29:16,2018-09-05 14:29:16,https://twitter.com/statuses/1037346935047368704,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_ny9Ej2gABW1ff,inbound,,chethartin (Chet Hartin),"""Oh look - the new @googlechrome looks just like @firefox from 8 years ago!""","EN,Fan Luv",2018-09-05 14:27:22,2018-09-05 14:27:22,https://twitter.com/statuses/1037346456527679488,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_m6W1PxQABcmPw,inbound,,Computers_ICT (Van der Wal Services),"""Firefox roept online trackers een halt toe 
https://t.co/uUJsaEhotP""",NL,2018-09-05 14:23:13,2018-09-05 14:23:13,https://twitter.com/statuses/1037345408702394371,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_metEj2gABW1eP,inbound,,karolus (Karl Kaufmann),"""Congrats to the @firefox team on another solid update. Especially for Web typography #design #webdesign #typography https://t.co/XVl5FZNrCj""","EN,Help Me,Fan Luv",2018-09-05 14:21:44,2018-09-05 14:21:44,https://twitter.com/statuses/1037345038970363904,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_mV9Ej2gABW1eB,inbound,,aorhan (Ahmet Orhan),"""Firefox Tarayıcıda Eklenti İsimlerini Basit Şekilde Kontrol Etme - https://t.co/JACDmiDqfz https://t.co/qSNVUUXXL1""",TR,2018-09-05 14:21:00,2018-09-05 14:21:00,https://twitter.com/statuses/1037344853569495041,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_mLdEj2gABW1dx,inbound,,AaronGustafson (Aaron Gustafson 🚀🕸),"""@FrontendDaily @ElliePowers @rachelandrew @firefox Thanks for the link love!""","EN,Fan Luv",2018-09-05 14:20:27,2018-09-05 14:20:27,https://twitter.com/statuses/1037344716197490688,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_l2Z-6sgABVHi4,inbound,,ssaunier (Sébastien Saunier),"""Just erased Chrome from my Macbook. Can't stand the ""Avatar / Always signed in"" approach in the top right corner (I do need access to Gmail from time to time though). Hello again @firefox 👋""",EN,2018-09-05 14:19:05,2018-09-05 14:19:05,https://twitter.com/statuses/1037344368624107520,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_ltW1PxQABcmOd,inbound,,xaanzmasque (Joey Penderghast),"""@firefox @kschwabable I switched for a couple reasons. Chrome uses too much memory, and Chrome lets ads thru adblock.""","EN,RAM",2018-09-05 14:18:16,2018-09-05 14:18:16,https://twitter.com/statuses/1037344166345240577,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_lM21PxQABcmNy,inbound,,fedfigca (Federico Figueroa C.),"""Dear @googlechrome, there seems to be a great regression in font rendering at 1080p screens... please address it, this much fuzziness is unacceptable.
Good thing that @firefox does it great... https://t.co/kgrWjqVFC7""",EN,2018-09-05 14:16:18,2018-09-05 14:16:18,https://twitter.com/statuses/1037343668485742593,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_k421PxQABcmNZ,inbound,,ashleyhebler (Ashley Rose Hebler),"""The screenshot sound effect in @firefox (responsive mode) is perfection. #firefoxconvert #itsthelittlethings""",EN,2018-09-05 14:14:58,2018-09-05 14:14:58,https://twitter.com/statuses/1037343335017586688,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_j8Q4fnQABIdko,inbound,,menduz (Agustin Mendez),"""@firefox psst! please fetch the updates using HTTPS, I have HTTP blocked and I have to update manually every time :(""","EN,Help Me",2018-09-05 14:10:36,2018-09-05 14:10:36,https://twitter.com/statuses/1037342233543012352,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_j8Q4fnQABIdko,outbound,Jens Hausdorf,menduz (Agustin Mendez),"""@menduz Hey there! Yeah, we do pull the MAR (the update package) files over HTTP,  but the initial request is HTTPS, and the MARs are signed in a way that Firefox can verify them. We may pull the MARs over HTTPS in the future: https://t.co/VqcjynbthN -JH""","EN,Help Me",2018-09-05 14:10:36,2018-09-05 15:11:21,https://twitter.com/statuses/1037357522859028481,3645,60.75,1.0125
twitter,message,tweet,https://reply.buffer.com/conversations/W4_j9A4fnQABIdk5,inbound,,Mozilla_nl (Mozilla Nederland),"""@S4dTugba Of je gebruikt de Developer Edition van Firefox: https://t.co/nM7ryBZFrn, maar zelfs in de standaard-Firefox zitten al veel tools die in Firebug zaten te openen via hamburger-menu rechtsboven &gt; Webontwikkelaar.""",NL,2018-09-05 14:10:33,2018-09-05 14:10:33,https://twitter.com/statuses/1037342221266239488,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_ihp-6sgABVHea,inbound,,Buddy67Alex (thenightranger 🇨🇦🛡️),"""@firefox @kschwabable Nope""",EN,2018-09-05 14:04:34,2018-09-05 14:04:34,https://twitter.com/statuses/1037340718367469568,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_hzdEj2gABW1YR,inbound,,stevehoneyman (Steve),"""Fell in love with @heymanchester's simple flyers way back in 2015 and have finally got round to recreating a few of them in the browser this week - here's one  of the first. Loving @firefox's clip-path tools too.. https://t.co/kygj75iGCe""","EN,Fan Luv",2018-09-05 14:01:47,2018-09-05 14:01:47,https://twitter.com/statuses/1037340018195476481,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_hadEj2gABW1X9,inbound,,Cristian_CasC (Cristian Castillo),"""@nukeador @firefox_es Un poco más de velocidad al abrir""",ES,2018-09-05 14:00:07,2018-09-05 14:00:07,https://twitter.com/statuses/1037339599129989120,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_g7Q4fnQABIdhP,inbound,,NicoBard (Nicolas BARD),"""#RGPD : @firefox_FR aura moins de #cookies à bloquer en #Europe ! Les #GAFA continuent eux de nous observer !  https://t.co/Tkueq1L0b9 https://t.co/k4Jb99VJnE""",FR,2018-09-05 13:58:03,2018-09-05 13:58:03,https://twitter.com/statuses/1037339078423924740,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_gN5-6sgABVHb2,inbound,,Polar_Bexar (🇺🇸Z8Q🇺🇸),"""this is obviously against the TOS for @TeamYouTube, @Google and @firefox""",EN,2018-09-05 13:55:01,2018-09-05 13:55:01,https://twitter.com/statuses/1037338313819152384,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_fep-6sgABVHbI,inbound,,MadMikeyB (Mikey),"""@firefox for life?""",EN,2018-09-05 13:49:08,2018-09-05 13:49:08,https://twitter.com/statuses/1037336831401095169,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_dT9Ej2gABW1TZ,inbound,,Geekonomicon (Geekonomicon),"""@SidAlpha Me too. I have ""all of them"" open in @firefox @opera @brave and @vivaldibrowser as well. #fml 

I have a browser habit. :|""","EN,No Action Taken",2018-09-05 13:42:37,2018-09-05 13:42:37,https://twitter.com/statuses/1037335195014324230,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_cyp-6sgABVHY4,inbound,,PushEngage (PushEngage),"""How Does Web Push Notifications Look In Different Browsers ( @googlechrome @firefox @Android) and Operating Systems – All Combinations
https://t.co/t9Jhd12Ijd

#Windows10 #iOS #macOS https://t.co/oMCVZU2anb""","EN,Firefox iOS,Android,Help Me,No Action Taken",2018-09-05 13:40:24,2018-09-05 13:40:24,https://twitter.com/statuses/1037334633971703809,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_chtEj2gABW1Sm,inbound,,binary_free (FreeBinary),"""@Calimer0c0mplex Ok, simpele wedervraag

Gebruik jij 1 van de onderstaande dingen?
- Google (zoeken, maps, gmail, android, chrome, etc)
- Microsoft 
- Facebook (messenger, WhatsApp, etc)
- Apple
- Firefox
- SmartTV

Indien ja, onthoudt dan dat al die zaken live uitleesbaar zijn voor elke regering""","NL,Android",2018-09-05 13:39:05,2018-09-05 13:39:05,https://twitter.com/statuses/1037334303691210754,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_cW9Ej2gABW1Sb,inbound,,MrAndiamo (Tim),"""@aardengelpiet @toetje20 @jbbakker7 @wmeijer4 Piet had toch echt gelijk.
https://t.co/qaIaRLR55T""",NL,2018-09-05 13:38:22,2018-09-05 13:38:22,https://twitter.com/statuses/1037334124334379009,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_byJ-6sgABVHX-,inbound,,TheTrinTong (TrinTong),"""@UnsleevedMedia What the hell are you guys think while approving this app, @mozilla @firefox @googlechrome?""",EN,2018-09-05 13:36:07,2018-09-05 13:36:07,https://twitter.com/statuses/1037333557998510082,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_bddEj2gABW1Rm,inbound,,singersteve (🆂🆃🅴🆅🅴 🆆🅸🅻🆂🅾🅽),"""it seems like @AppleSupport safari is the only iPad browser that has a bookmarks bar; @firefox and @googlechrome were both recently updated and have no bookmarks bar capability. is that an apple policy? I know apple does only allow plugins/extensions in safari on ios.""","EN,Fan Luv,Firefox iOS,Help Me,Bookmarks",2018-09-05 13:34:44,2018-09-05 13:34:44,https://twitter.com/statuses/1037333211498651648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_ZzG1PxQABcmBw,inbound,,GikVostok (Юрий Гагарин),"""@bobuk @firefox пока так не делает...""",No Action Taken,2018-09-05 13:27:40,2018-09-05 13:27:40,https://twitter.com/statuses/1037331429099794437,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_ZsdEj2gABW1QJ,inbound,,BenLeggiero (Ben Leggiero),"""@gryffin_draco @firefox @kschwabable All the browsers I've tried eventually hog dozens of gigabytes. @Opera has never been an exception for me""",EN,2018-09-05 13:27:12,2018-09-05 13:27:12,https://twitter.com/statuses/1037331312112230401,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_YXA4fnQABIdY1,inbound,,BenLeggiero (Ben Leggiero),"""@firefox @kschwabable Wow the ads on that page suck""","EN,No Action Taken",2018-09-05 13:21:31,2018-09-05 13:21:31,https://twitter.com/statuses/1037329884438249472,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_YXA4fnQABIdY1,inbound,,BenLeggiero (Ben Leggiero),"""@firefox @kschwabable Wow the ads on that page suck. Guess I'll have to read it with @brave""","EN,No Action Taken",2018-09-05 13:21:31,2018-09-05 13:22:28,https://twitter.com/statuses/1037330123589083138,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_YXA4fnQABIdY1,inbound,,BenLeggiero (Ben Leggiero),"""@firefox @kschwabable @brave Oh hey that reminds me @brave does this too https://t.co/aEziK9ySqa""","EN,No Action Taken",2018-09-05 13:21:31,2018-09-05 13:24:40,https://twitter.com/statuses/1037330677908348934,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_YL5-6sgABVHUS,inbound,,FeedbackFruits (FeedbackFruits),"""@Pwuts1337 Thanks! We zijn er naar aan het kijken. Kreeg je het bericht in je browser te zien? Chrome en Firefox zouden namelijk pas meldingen moeten geven vanaf 16 en 23 oktober.""",NL,2018-09-05 13:20:36,2018-09-05 13:20:36,https://twitter.com/statuses/1037329654561038336,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_XXJ-6sgABVHTO,inbound,,sxp2high (sxp2high),"""@winaero Great changes! @firefox""",EN,2018-09-05 13:17:16,2018-09-05 13:17:16,https://twitter.com/statuses/1037328812197990402,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_WRZ-6sgABVHSY,inbound,,zombieruckspin (Rich Johannsen),"""@firefox @kschwabable I switched to Firefox and 2 years later it just stopped working.""",EN,2018-09-05 13:12:36,2018-09-05 13:12:36,https://twitter.com/statuses/1037327638937980928,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_UZp-6sgABVHP2,inbound,,UdaraU3 (Udara Madubhashana),"""@PhilippeLoctaux Looks cool, but I just don't like it because it's eating my RAM so much, I'm just on Quantum @firefox and I'm just enjoying it light service and fast loading websites.. 🔥""","EN,Fan Luv,Help Me",2018-09-05 13:04:38,2018-09-05 13:04:38,https://twitter.com/statuses/1037325632508551169,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_T3NEj2gABW1JA,inbound,,JLFaverio (SEO Consultant),"""@firefox @kschwabable This is Twitter, not Chrome. #knowyouraudience https://t.co/kbXtyNb4Hb""",EN,2018-09-05 13:02:19,2018-09-05 13:02:19,https://twitter.com/statuses/1037325050125279238,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W4_TlW1PxQABcl6X,inbound,,loybeek (Loy),"""""Help machines te leren hoe echte mensen spreken, doneer uw stem op https://t.co/AvPgDgi0nd""
Zodat robots (bijv van @TechUnited) straks ook Nederlands kunnen verstaan om je te helpen""","NL,Help Me",2018-09-05 13:00:58,2018-09-05 13:00:58,https://twitter.com/statuses/1037324711909318656,,,
