channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins
twitter,message,tweet,https://reply.buffer.com/conversations/WzSyJPT9WAABHh4_,inbound,,gigadeleo (Giannella),"""Good news for me and my relationship with @firefox 🔥 https://t.co/8WNbh9RU3U""","EN,Help Me",2018-06-28 10:02:10,2018-06-28 10:02:10,https://twitter.com/statuses/1012274954279235586,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSxvfT9WAABHh44,inbound,,changeumans (naturalman),"""Weten jullie @firefox dat de pagina's dikwijls hangen, ik kan er dan niks meer mee, ook niet meer sluiten, maar kan wel een nieuwe pagina openen waarmee ik nu de tweet stuur, dit komt dikwijls voor en sluit dan met foutmelding.""","EN,Help Me",2018-06-28 10:00:25,2018-06-28 10:00:25,https://twitter.com/statuses/1012274513155944448,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSxvfT9WAABHh44,outbound,Wim B,changeumans (naturalman),"""@changeumans Wellicht is het eens tijd voor een opfrisbeurt zoals beschreven op https://t.co/Zr8o7va05C ~BW""","EN,Help Me",2018-06-28 10:00:25,2018-06-29 11:04:03,https://twitter.com/statuses/1012652913368420353,90218,1503.633333
twitter,message,tweet,https://reply.buffer.com/conversations/WzSxvfT9WAABHh44,inbound,,changeumans (naturalman),"""@firefox Dat doe ik regelmatig, dat cookies gedoe vind ik trouwens maar niks, want veel site blokkeren toegang als je dat niet goedkeurt, wat volgens mij niet eens mag.""","EN,Help Me",2018-06-28 10:00:25,2018-06-30 12:25:47,https://twitter.com/statuses/1013035870960615424,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSv6COwpAABJmIF,inbound,,S4Hosting (Solutions4Hosting.nl),"""Geen #SSL certificaat op uw website? Vanaf juli 2018 wordt uw website ‘onveilig’ gemarkeerd. 
Vanaf 1 juli 2018 gaan (alle) webbrowsers (o.a. Firefox, Google Chrome) websites die geen SSL… https://t.co/UHbCcqjYwM""","EN,Help Me",2018-06-28 9:52:30,2018-06-28 9:52:30,https://twitter.com/statuses/1012272519519330305,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSv-E5iYwAB-8bM,inbound,,Mieluss (Mielus),"""@RsSebastiaan @telegraaf @GroenMNG Of in Firefox zoeken op Adblock. Werkt perfect. Overal voor.""","EN,Help Me",2018-06-28 9:52:24,2018-06-28 9:52:24,https://twitter.com/statuses/1012272493896392705,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSvl05iYwAB-8bI,inbound,,Bawaque (Quentin Villard),"""@firefox_FR Vous avez pas un problème avec les certificats SSL ? Car du jour au lendemain, j'ai eu cette erreur, SSL_ERROR_RX_RECORD_TOO_LONG, pour allez sur Gmail par exemple. Et ça le fait que sur Firefox !""","EN,Help Me",2018-06-28 9:51:19,2018-06-28 9:51:19,https://twitter.com/statuses/1012272220352270336,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSvl05iYwAB-8bI,outbound,,Bawaque (Quentin Villard),"""@Bawaque Bonjour, utilisez-vous les suites de sécurité d'Avast ou d'AVG ? Vous trouverez des solutions dans ce tuto : https://t.co/hf4EAEeJt5""","EN,Help Me",2018-06-28 9:51:19,2018-06-28 11:43:12,https://twitter.com/statuses/1012300378585620480,6713,111.8833333
twitter,message,tweet,https://reply.buffer.com/conversations/WzSvl05iYwAB-8bI,inbound,,Bawaque (Quentin Villard),"""@firefox_FR Oui j'utilise Avast. Du coup, j'ai suivi votre lien et ça a l'air de fonctionner pour l'instant. Merci à vous ! 👌😊""","EN,Help Me",2018-06-28 9:51:19,2018-06-28 11:54:33,https://twitter.com/statuses/1012303234701185024,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSvl05iYwAB-8bI,outbound,,Bawaque (Quentin Villard),"""@Bawaque C'est un plaisir, merci d'utiliser Firefox !
–Mt""","EN,Help Me",2018-06-28 9:51:19,2018-06-28 13:55:45,https://twitter.com/statuses/1012333735981744128,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSuSvT9WAABHh3v,inbound,,mrtsoft (Maarten v C),"""Mozilla en Have I Been Pwned werken samen bij tool voor uitgelekte logins - Tweakers https://t.co/7KIqPDEOow""","EN,Help Me",2018-06-28 9:45:09,2018-06-28 9:45:09,https://twitter.com/statuses/1012270670804410368,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSsN05iYwAB-8aX,inbound,,LareneLg (Larene),"""Nice work @firefox!! Building an accessibility inspector into the browser developer tools 👌👏#a11y #accessibility https://t.co/BgC5SUAY73""","EN,Help Me",2018-06-28 9:36:54,2018-06-28 9:36:54,https://twitter.com/statuses/1012268595743608832,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSsBvT9WAABHh2-,inbound,,JoolieCH (Joolie 🌍),"""Prevent Facebook from tracking you around the web: https://t.co/fW7J5t5fpj""","EN,Help Me",2018-06-28 9:36:05,2018-06-28 9:36:05,https://twitter.com/statuses/1012268389656678401,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSnxTC1xAABh82S,inbound,,CatsAreLoud (Astrophic),"""@firefox Got a bunch of sites- like my bank- that just don't work on firefox any more... keep getting cannot secure server notices. Works fine on chrome?""","EN,Help Me",2018-06-28 9:17:56,2018-06-28 9:17:56,https://twitter.com/statuses/1012263821292032000,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSnxTC1xAABh82S,inbound,,CatsAreLoud (Astrophic),"""@RandomFFUser @firefox Jesus Christ. I think it's time to switch to Chrome. I'll miss you, rando.""","EN,Help Me",2018-06-28 9:17:56,2018-06-28 10:06:07,https://twitter.com/statuses/1012275947570171904,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSnxTC1xAABh82S,inbound,,CatsAreLoud (Astrophic),"""@RandomFFUser @firefox Basically I fell in love with firefox circa 2001, and I've been falling a little out of love with it with every update. I think it's time to admit we're not right for each other any more, and move on. Firefox can have custody of my bookmarks 4 days a week, I'll take the other 3.""","EN,Help Me",2018-06-28 9:17:56,2018-06-28 10:31:02,https://twitter.com/statuses/1012282216448131072,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSj4TC1xAABh80-,inbound,,hugojonker (Hugo Jonker),"""And well done to @firefox, I guess. Your private browsing mode operates as expected, and apparently that is an achievement - at least, when compared to @googlechrome. #weird.""","EN,Help Me",2018-06-28 9:01:20,2018-06-28 9:01:20,https://twitter.com/statuses/1012259643270328320,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSiMUrmWAABzoeZ,inbound,,bstephenmitchel (Steve Mitchell),"""@firefox Need multiple user profiles like Chrome or we cannot use it.""","EN,Help Me",2018-06-28 8:54:08,2018-06-28 8:54:08,https://twitter.com/statuses/1012257830471168000,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSdxblbuAABd8Eh,inbound,,S4Hosting (Solutions4Hosting.nl),"""#Goedemorgen! Geen SSL certificaat op uw website? Vanaf juli 2018 wordt uw website ‘onveilig’ gemarkeerd. 
Vanaf 1 juli 2018 gaan (alle) webbrowsers (o.a. Firefox, Google Chrome) websites… https://t.co/sKOYBHycol""","EN,Help Me",2018-06-28 8:35:07,2018-06-28 8:35:07,https://twitter.com/statuses/1012253044191453184,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSarkrmWAABzob7,inbound,,FeryatBen (Feryat Ben),"""Firefox 61 sekmeleri önceden ısındıracak, daha hızlı açacak.""","EN,Help Me",2018-06-28 8:20:43,2018-06-28 8:20:43,https://twitter.com/statuses/1012249419880812544,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSZeErmWAABzobt,inbound,,slovdahl (Sebastian Lövdahl),"""@nipafx @firefox Indeed, finally! Check out the Simple Tab Groups extension, it's the one closest to the old Tab Groups extension I have found: https://t.co/lMduZrAUiy""","EN,Help Me",2018-06-28 8:16:26,2018-06-28 8:16:26,https://twitter.com/statuses/1012248343047700481,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSYuO20YQABTOf0,inbound,,OlldsMolls1 (D.j OlldsMolls),"""@firefox firefox issue unable to connect to the https://t.co/34v59v7jr6 server""","EN,Help Me",2018-06-28 8:13:42,2018-06-28 8:13:42,https://twitter.com/statuses/1012247657916530688,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSXgkrmWAABzobL,inbound,,eSakarya_Net (e-Sakarya.Net),"""Firefox 61 sekmedeki içeriği önceden yükleyerek işleri hızlandırıyor Mozilla, tüm platformlar için yeni firefox 61'i yayınladı. en son sürümüyle mozilla, performans iyileştirmeleri, daha güvenli çevrim içi deneyim ve bulunduğunuz web sayfasından ayrılmad… https://t.co/89Hpo0oRRL https://t.co/vbgWqgqrJ2""","EN,Help Me",2018-06-28 8:08:23,2018-06-28 8:08:23,https://twitter.com/statuses/1012246317630984192,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSXWLlbuAABd8Cs,inbound,,Skaithakk (Skaithakk),"""@firefox Hi, can you follow me back so we can DM about an issue im having. I don't think i can fit all this in a tweet.""","EN,Help Me",2018-06-28 8:07:50,2018-06-28 8:07:50,https://twitter.com/statuses/1012246180426903552,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSVArlbuAABd8Bx,inbound,,howe_p (Daily Reality #FBPE #WATON),"""Dear @firefox Please add the word ""enquiry"" into your standard spelling dictionary.""","EN,Help Me",2018-06-28 7:57:52,2018-06-28 7:57:52,https://twitter.com/statuses/1012243672904224768,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSTngy3QwAB4jml,inbound,,milliyet_tekno (Milliyet Teknoloji),"""Firefox 61 sekmedeki içeriği önceden yükleyerek işleri hızlandırıyor https://t.co/viKvJm6ckj https://t.co/Tzg9438vOr""","EN,Help Me",2018-06-28 7:51:48,2018-06-28 7:51:48,https://twitter.com/statuses/1012242143342145536,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSSAAy3QwAB4jmH,inbound,,nipafx (Nicolai Parlog),"""Oh boy, oh boy, oh boy, tab groups might come back to @firefox:

https://t.co/rlbQxMz0YK (Tab Management)

Maybe one day I can move away from 52.""","EN,Help Me",2018-06-28 7:45:03,2018-06-28 7:45:03,https://twitter.com/statuses/1012240444271611904,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSSAAy3QwAB4jmH,inbound,,nipafx (Nicolai Parlog),"""@slovdahl @firefox Neat, will try it out once Firefox shows up in my distro.""","EN,Help Me",2018-06-28 7:45:03,2018-06-28 8:35:51,https://twitter.com/statuses/1012253228661080064,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSSAAy3QwAB4jmH,inbound,,nipafx (Nicolai Parlog),"""@slovdahl @firefox Of course I mean Firefox 61. ;)""","EN,Help Me",2018-06-28 7:45:03,2018-06-28 8:38:29,https://twitter.com/statuses/1012253893475164160,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSRJblbuAABd8A-,inbound,,xenadmin (Marco Hofmann),"""A few weeks ago I reinstalled my work Laptop and switched from #Chrome to @firefox. Took me some time to get used to it, but when I use Chrome now, it feels strange and foreign. Firefox feels fast, modern and safe. Only thing I miss, is SSO to intranet Resources. #privacy""","EN,Help Me",2018-06-28 7:41:23,2018-06-28 7:41:23,https://twitter.com/statuses/1012239524846624768,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSRJblbuAABd8A-,inbound,,xenadmin (Marco Hofmann),"""And @firefox Single Sign On problem solved. 😁 I should have searched much earlier for this ""problem"". Now I'm even happier with my choice. https://t.co/Tid538MAYg""","EN,Help Me",2018-06-28 7:41:23,2018-06-28 7:49:58,https://twitter.com/statuses/1012241683206037504,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSL8e20YQABTOcA,inbound,,symkmr_syam (SYAM),"""@No_Tsong_ @instagram @firefox hey @No_Tsong_ i am using Firefox  and i can seamlessly upload to IGTV . check this screenshot : https://t.co/V6wdc0269x .""","EN,Help Me",2018-06-28 7:18:48,2018-06-28 7:18:48,https://twitter.com/statuses/1012233841094766594,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSKHblbuAABd7--,inbound,,sweeneytimm (Tim von Oldenburg),"""I noticed that I'm completely misusing the @firefox 'Pin tab' feature. It's meant to be used for tabs that are always-on, like apps you frequently use. However, I use it as a 'take another look later', bookmark-like feature. Is there a better solution for this?""","EN,Help Me",2018-06-28 7:11:23,2018-06-28 7:11:23,https://twitter.com/statuses/1012231972012380162,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSKHblbuAABd7--,inbound,,sweeneytimm (Tim von Oldenburg),"""@NathanHornby @firefox Like that, but short-lived :P I can of course delete the bookmark again when I'm done with the page, but... that's not gonna happen.""","EN,Help Me",2018-06-28 7:11:23,2018-06-28 15:19:41,https://twitter.com/statuses/1012354859675410432,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSJTAy3QwAB4jje,inbound,,RandomFFUser (Random Firefox User),"""@ndaloisi @firefox @Google Hi! Your antivirus wants to decrypt your connection between Firefox and Google. Either disable your antivirus network monitoring or import it's root CA in Firefox to make FF allow your antivirus to monitor https://t.co/3Gjy0f8NLr #fxhelp""","EN,Help Me",2018-06-28 7:07:54,2018-06-28 7:07:54,https://twitter.com/statuses/1012231097407754240,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSHYgy3QwAB4jjA,inbound,,RandomFFUser (Random Firefox User),"""@DeanTheDream4 @firefox Hi! What site? Can you share a print screen of the address bar? #fxhelp""","EN,Help Me",2018-06-28 6:59:45,2018-06-28 6:59:45,https://twitter.com/statuses/1012229044874678272,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSG50rmWAABzoWZ,inbound,,RandomFFUser (Random Firefox User),"""@Dystilled_ @firefox Hi! Your Avast or AVG is messing up the secure connection. Firefox shipped TLS 1.3 which your antivirus probably does not support. Try to disable the network monitoring in your antivirus. More info here https://t.co/rsUI0GHpBP #fxhelp""","EN,Help Me",2018-06-28 6:57:42,2018-06-28 6:57:42,https://twitter.com/statuses/1012228529533149184,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSGYrlbuAABd79e,inbound,,RandomFFUser (Random Firefox User),"""@ADM1N1SH @firefox Hi! Can you please report a performance bug? It should not be slower than Chrome! https://t.co/NsVzI7YeBf #fxhelp""","EN,Help Me",2018-06-28 6:55:28,2018-06-28 6:55:28,https://twitter.com/statuses/1012227969841065984,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSFxUrmWAABzoWC,inbound,,RandomFFUser (Random Firefox User),"""@KyleHicks116 @firefox @vivaldibrowser Quantum project is not finished. They are starting to roll out Quantum Render to some Windows10+NVDA users in December. This basically does all the rendering of web pages on the gpu, freeing up the cpu for js. Keep an eye out for new stuff in Firefox :) It just got started.""","EN,Help Me",2018-06-28 6:52:51,2018-06-28 6:52:51,https://twitter.com/statuses/1012227310747938816,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSFxUrmWAABzoWC,inbound,,RandomFFUser (Random Firefox User),"""@KyleHicks116 @firefox @vivaldibrowser no mainstream browser does this on the gpu https://t.co/4as8mJwfC6 check this out https://t.co/SmzWkzd3fd""","EN,Help Me",2018-06-28 6:52:51,2018-06-28 9:34:54,https://twitter.com/statuses/1012268090598526977,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSFxUrmWAABzoWC,inbound,,RandomFFUser (Random Firefox User),"""@KyleHicks116 @firefox @vivaldibrowser What makes you more productive in Vivaldi? Also check out this addon. Gives FF a Vivaldi look https://t.co/jobpOYmPpF""","EN,Help Me",2018-06-28 6:52:51,2018-06-28 9:59:16,https://twitter.com/statuses/1012274222608109570,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSFxUrmWAABzoWC,inbound,,RandomFFUser (Random Firefox User),"""@KyleHicks116 @firefox @vivaldibrowser There are some tree style tab addons https://t.co/euuRGYspRK""","EN,Help Me",2018-06-28 6:52:51,2018-06-28 15:20:07,https://twitter.com/statuses/1012354965942267905,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzSBbUrmWAABzoUr,inbound,,DavisMTL (Alex Davis),"""@gyzerok @firefox Because COPPA is not about 18 and over. We also have to ask neutrally to avoid influencing the answer.""","EN,FireTV,Help Me,feature request",2018-06-28 6:34:18,2018-06-28 6:34:18,https://twitter.com/statuses/1012222641762004992,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzR0Hwy3QwAB4jck,inbound,,KyleHicks116 (Kyle Hicks),"""@RandomFFUser @firefox @vivaldibrowser So basically what is already a thing in Chromium. I don't hate Firefox, I never have, in fact I still on occasion use it, but as it sits, I find that @vivaldibrowser is not the easiest browser for me to make how I want it but also the most productive one. That was my point.""","EN,Firefox Focus,Help Me",2018-06-28 5:37:25,2018-06-28 7:01:21,https://twitter.com/statuses/1012229448937164804,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzR0Hwy3QwAB4jck,inbound,,KyleHicks116 (Kyle Hicks),"""@RandomFFUser @firefox @vivaldibrowser Chromium has had the option for a while now to offload tasks onto the GPU. Sure it's disabled by default but it's there.""","EN,Firefox Focus,Help Me",2018-06-28 5:37:25,2018-06-28 14:54:09,https://twitter.com/statuses/1012348432441315329,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzR0Hwy3QwAB4jck,inbound,,KyleHicks116 (Kyle Hicks),"""@RandomFFUser @firefox @vivaldibrowser The tab tree being something Firefox USED to do, but CANT as Kozilla disabled the feature and in the move to the current extension format no longer allows the old ones to function""","EN,Firefox Focus,Help Me",2018-06-28 5:37:25,2018-06-28 14:58:35,https://twitter.com/statuses/1012349548423974915,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzR0Hwy3QwAB4jck,inbound,,KyleHicks116 (Kyle Hicks),"""@RandomFFUser @firefox @vivaldibrowser And what makes me more productive isn't how it looks, it's the fact I can manage all of my tabs in a tab tree in a sidebar. It's that I have much more granular control over bookmarks. It's tab stacking. It's the ability to turn off features I don't need personally.""","EN,Firefox Focus,Fan Luv,Not Fan Luv,Help Me",2018-06-28 5:37:25,2018-06-28 14:56:54,https://twitter.com/statuses/1012349125097152512,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRyiSOSEwABFi04,inbound,,NMZ0T (نوره),"""@firefox after the last update all i can see is black screen!why? https://t.co/PJezBYBCAv""","EN,Firefox Focus,Fan Luv,Not Fan Luv,Help Me",2018-06-28 5:30:48,2018-06-28 5:30:48,https://twitter.com/statuses/1012206660327301120,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRxnwy3QwAB4jcA,inbound,,ADM1N1SH (Roy Braunstein),"""@firefox Slower than chrome on many sites I use.
Overall though I prefer Firefox.""","EN,Firefox Focus,Fan Luv,Not Fan Luv,Help Me",2018-06-28 5:26:53,2018-06-28 5:26:53,https://twitter.com/statuses/1012205675454197760,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRwzSOSEwABFi0h,inbound,,ZanPyr (Zan Pyreanor),"""Nah. It was laggy and bloated when I ditched it. Why would I try again? Wouldn't that mean I'd have to give MS Edge a chance? https://t.co/tcPlbqqjqn""","EN,Firefox Focus,Fan Luv,Not Fan Luv,Help Me",2018-06-28 5:23:24,2018-06-28 5:23:24,https://twitter.com/statuses/1012204798328750081,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRXKtqZlwABrhiO,inbound,,TheREALeataTREE (eataTREE),"""i'm a fan https://t.co/8yq6DGdL4r""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 3:34:02,2018-06-28 3:34:02,https://twitter.com/statuses/1012177273997352962,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRUndqZlwABrhhg,inbound,,playinpearls (Joey Feci),"""@firefox I find it odd that Firefox would pick a Da Vinci’s cradle to show that they are knocking out other browsers...when actually it would only effect Chrome. 🤔""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 3:23:05,2018-06-28 3:23:05,https://twitter.com/statuses/1012174520193515520,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRTUEEvJQABbYam,inbound,,Tomleegun (Tom Dykstra),"""@firefox 30% less memory!  I want all the memory I can get.""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 3:17:14,2018-06-28 3:17:14,https://twitter.com/statuses/1012173046088716288,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRR0XQ6gwABHEqM,inbound,,CareyTheTorch (Mike ☠️),"""Nah https://t.co/UBh3N0uCQy""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 3:11:12,2018-06-28 3:11:12,https://twitter.com/statuses/1012171528899682304,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRRgmNQcQABoJfH,inbound,,desigyan_pb (देशी ज्ञान),"""@firefox Firefox is too slow on Android phone. @brave is way faster than Firefox on Android. On Ubuntu, Firefox is just amazing.""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 3:09:53,2018-06-28 3:09:53,https://twitter.com/statuses/1012171198942273536,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRRZWNQcQABoJfF,inbound,,MildredMarianne (MildredMarianne),"""@firefox Douglass Decentralized OS and Browser is developed from the ground up with the intention of bringing Martin Luther King’s “Beloved Community” and Gandhi's vision of nonviolence into reality.
Take the pledge https://t.co/2jDvvXlBc8
 #FrederickDouglass200 #MLK50 https://t.co/fgl0YMgFBQ""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 3:09:23,2018-06-28 3:09:23,https://twitter.com/statuses/1012171072668557313,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzROunQ6gwABHEo-,inbound,,Bacon_Is_Epic21 (Jesus Lopez),"""@vlcxmvrqncz @firefox @OMGitsfirefoxx now you know her. Get to know her""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 2:58:00,2018-06-28 2:58:00,https://twitter.com/statuses/1012168209238298626,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRL5HQ6gwABHEoH,inbound,,Genevieve_Mike (Genevieve Michael),"""@firefox NAZI GARBAGE!

NOW FIREFOX LIKE WINDOWS 10 TRIES TO FORCE THEIR SOFTWARE ON EVERYONE!

SHIT JUST DOWNLOADS CONSTANTLY!

IT'S 100% SPYWARE LIKE MICROSOFT TO. IT'S CRAP!  

I BANNED THEM FROM MY SYSTEM, IT'S JUST GARBAGE!""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 2:45:54,2018-06-28 2:45:54,https://twitter.com/statuses/1012165162613305350,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzRLpnQ6gwABHEoC,inbound,,Asche33 (Asche),"""@firefox I love the new firefox. The only thing it needs to be better than Chrome is Google translation.""","EN,Fan Luv,WebDev,No Action Taken,AoA",2018-06-28 2:44:53,2018-06-28 2:44:53,https://twitter.com/statuses/1012164905120624642,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQ6eXQ6gwABHEh8,inbound,,guigs_mozilla (Rachel McGuigan🦊🐾),"""@SebWrites @sandra5w @EPro @firefox I was a little stumped and was still looking for the answer. What I found was that there is a setting in Firefox Preferences &gt; under History and separately under Cookies. If you have the third option of custom history selected, all cookies and logins are removed if you select it. https://t.co/E3iqcp33Mo""","EN,Fan Luv,Not Fan Luv,Help Me,No Action Taken",2018-06-28 1:31:34,2018-08-10 21:21:59,https://twitter.com/statuses/1028028714104180741,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQ6Q0EvJQABbYRW,inbound,,cpeterso (Chris Peterson),"""@Ivyleaguer1 @firefox Firefox Tracking Protection is enabled by default in private browsing mode. Perhaps the video players are on the block list? You can temporarily disable Tracking Protection with the address bar's shield icon.""","EN,Fan Luv,Not Fan Luv,Help Me,No Action Taken",2018-06-28 1:30:41,2018-06-28 1:30:41,https://twitter.com/statuses/1012146234960719872,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQ5xEEvJQABbYRK,inbound,,wfymarketing (Write For You + VOTE),"""What is wrong with @firefox? I repeat what is wrong with @firefox. It #refuses to connect me to https://t.co/n5lviKNKQl Just stop it.""","EN,Fan Luv,Not Fan Luv,Help Me,No Action Taken",2018-06-28 1:28:35,2018-06-28 1:28:35,https://twitter.com/statuses/1012145706797322240,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQ4cXQ6gwABHEhX,inbound,,Ennai27 (Azarilh),"""Funny how a problem from 18 years is still here on @Firefox.
I'm talkin' about the black input boxes with black text when using a dark GTK theme. Workaround? And please don't say me ""use a light theme"" coz i don't wanna to. https://t.co/em3yMS6T8M""","EN,Fan Luv,Not Fan Luv,Help Me,No Action Taken",2018-06-28 1:22:57,2018-06-28 1:22:57,https://twitter.com/statuses/1012144286169694208,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQ12HQ6gwABHEgu,inbound,,kekparty_ (irene),"""@firefox no""","EN,Fan Luv,Not Fan Luv,Help Me",2018-06-28 1:11:52,2018-06-28 1:11:52,https://twitter.com/statuses/1012141496458358784,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQzlXQ6gwABHEf-,inbound,,guigs_mozilla (Rachel McGuigan🦊🐾),"""@silvercomet21 @firefox Maybe I can help, have you already tried these troubleshooting steps? https://t.co/e1BIJgUFXl                                                                                 #fxhelp""","EN,Fan Luv,Not Fan Luv,Help Me",2018-06-28 1:02:12,2018-06-28 1:02:12,https://twitter.com/statuses/1012139065297141765,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQomdqZlwABrhRh,inbound,,Uber_SNaKe (SNaKe),"""@firefox @mozilla any advice???""","EN,Fan Luv,Help Me,Solved",2018-06-28 0:15:19,2018-06-28 16:13:19,https://twitter.com/statuses/1012368353934041088,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQml2NQcQABoJP-,inbound,,YYZtheRapper (𝔜𝔜ℨ),"""it’s really not https://t.co/xbXtEkNmqn""","EN,Fan Luv,Help Me,Solved",2018-06-28 0:06:46,2018-06-28 0:06:46,https://twitter.com/statuses/1012125114236788736,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQlj3Q6gwABHEa4,inbound,,jaysch (Jay Scherberth),"""@firefox Start using Firefox if you're tired of Google looking over your shoulder.""","EN,Fan Luv,Help Me,Solved",2018-06-28 0:02:21,2018-06-28 0:02:21,https://twitter.com/statuses/1012124004054810625,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQlcUEvJQABbYKK,inbound,,GuidedHacking (GuidedHacking),"""@M_leon246 @firefox don't use bing, just disable HTTPS scanning in avast/avg settings.  It's not a firefox issue, it's an antivirus problem, they're fixing it very soon""","EN,Fan Luv,Help Me,Solved",2018-06-28 0:01:51,2018-06-28 0:01:51,https://twitter.com/statuses/1012123879920238593,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQlNGNQcQABoJPW,inbound,,GuidedHacking (GuidedHacking),"""@asadotzler @MadSamurai @_Nordix_ @firefox confirmed""","EN,Fan Luv,Help Me,Solved",2018-06-28 0:00:50,2018-06-28 0:00:50,https://twitter.com/statuses/1012123623019171841,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQkbkEvJQABbYJt,inbound,,vbonina (Vincent),"""@EPro @firefox Since the upgrade, Bing search engine does not properly load the background or news of the day.""","EN,Fan Luv,Help Me,Bookmarks",2018-06-27 23:57:32,2018-06-27 23:57:32,https://twitter.com/statuses/1012122789841657856,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzQj-kEvJQABbYJa,inbound,,GuidedHacking (GuidedHacking),"""@redzakku @EPro @firefox It's not firefox's fault, do you use avast or AVG?  Avast is fixing their bug soon, like in the next day""","EN,Fan Luv,Help Me,Bookmarks",2018-06-27 23:55:37,2018-06-27 23:55:37,https://twitter.com/statuses/1012122309983948801,,
